entity_id,family,current_url,finding_id,finding_heading,finding_text,evidence_class,severity,scope,status,recommendation,dossier_path
WP-32689,static,https://www.mariwork.ir/mds-manual-qa-905b/,WP-32689-F001,Inventory identity/status conflicts with current page evidence,"#### WP-32689-F001 — Inventory identity/status conflicts with current page evidence
```yaml
severity: P1
scope: PAGE
status: CONFIRMED
evidence_class: OBSERVED
confidence: HIGH
source_refs: [""INPUT:inventory.actual_status"", ""INPUT:evidence.status"", ""INPUT:evidence.final_url"", ""SYS-003""]
impact: Current disposition cannot be selected safely; redirect, restoration, or removal would require source identity and intent evidence.
recommendation: INITIAL — reconcile the inventory/REST record with the observed 404 and historical sources; do not infer a replacement from slug similarity.
acceptance_criteria: Exact source identity, redirect/canonical status, historical evidence, and approved disposition are documented.
google_basis: GOOGLE_CONSISTENT
google_reference: https://developers.google.com/search/docs/crawling-indexing/301-redirects
seo_owner_current: UNKNOWN_NEEDS_VERIFICATION
seo_owner_target: RANK_MATH if supported for redirect controls; otherwise documented platform owner
rank_math_capability_checked: BLOCKED_BY_ACCESS
rank_math_path_or_reason_not_used: Redirect table and installed modules unavailable
```",OBSERVED,P1,PAGE,CONFIRMED,INITIAL — reconcile the inventory/REST record with the observed 404 and historical sources,pages/static/WP-32689.md
WP-32714,academy,https://www.mariwork.ir/academy/mariwork-one-minute-guides/,WP-32714-F001,Course image ALT coverage gap,"#### WP-32714-F001 — Course image ALT coverage gap

```yaml
severity: P1
scope: PAGE
status: CONFIRMED
evidence_class: MEASURED
confidence: HIGH
source_refs: [supplied evidence, GSC:Pages.csv:258]
google_basis: GOOGLE_RECOMMENDED
google_reference: https://developers.google.com/search/docs/appearance/google-images
```
**Evidence:** 20 of 22 reported images lack ALT; roles were not independently inspected.
**Impact:** Many course/lesson thumbnails may lack accessible/image context. No ranking causation is claimed.
**Recommendation:** INITIAL — perform family-level image-role review and add descriptive ALT only for informative images.
**Acceptance criteria:** Per-image decisions, decorative handling, and regression evidence without invented descriptions.",MEASURED,P1,PAGE,CONFIRMED,,pages/academy/WP-32714.md
WP-32714,academy,https://www.mariwork.ir/academy/mariwork-one-minute-guides/,WP-32714-F002,Structured-data evidence gap,"#### WP-32714-F002 — Structured-data evidence gap

```yaml
severity: P2
scope: PAGE
status: CONFIRMED
evidence_class: OBSERVED
confidence: MEDIUM
source_refs: [supplied evidence]
google_basis: GOOGLE_CONSISTENT
google_reference: https://developers.google.com/search/docs/appearance/structured-data/intro-structured-data
seo_owner_current: UNKNOWN_NEEDS_VERIFICATION
seo_owner_target: RANK_MATH if capability is verified; otherwise UNKNOWN_NEEDS_VERIFICATION
rank_math_capability_checked: BLOCKED_BY_ACCESS
rank_math_path_or_reason_not_used: Production configuration unavailable.
```
**Evidence:** `schema_types: []` in the supplied initial-HTML extraction.
**Impact:** Structured-data eligibility/coverage cannot be assessed from this evidence; no rich-result claim is made.
**Recommendation:** INITIAL — verify rendered and initial output and Rank Math/theme ownership before considering any schema work.
**Acceptance criteria:** Validated schema inventory and visible/schema consistency; no fabricated course/video facts.

**Family reference:** SYS-011; broader schema ownership/output gap: SYS-004.",OBSERVED,P2,PAGE,CONFIRMED,,pages/academy/WP-32714.md
WP-32844,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/painting-method-on-fabric-or-leather-shoes/,WP-32844-F001,Lesson image ALT coverage gap,"#### WP-32844-F001 — Lesson image ALT coverage gap
```yaml
severity: P2
scope: PAGE
status: CONFIRMED
evidence_class: MEASURED
confidence: HIGH
source_refs: [supplied evidence, GSC:Pages.csv:141]
google_basis: GOOGLE_RECOMMENDED
google_reference: https://developers.google.com/search/docs/appearance/google-images
```
**Evidence:** 3 of 31 images lack ALT; the lesson has a visible H1 and instructional initial HTML. **Impact:** image context/accessibility may be incomplete. **Recommendation:** INITIAL — classify image roles and add ALT only where informative. **Acceptance criteria:** per-image review with no invented descriptions.",MEASURED,P2,PAGE,CONFIRMED,,pages/education/WP-32844.md
WP-32844,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/painting-method-on-fabric-or-leather-shoes/,WP-32844-F002,Legacy education URL history needs verification,"#### WP-32844-F002 — Legacy education URL history needs verification
```yaml
severity: P2
scope: PAGE
status: CONFIRMED
evidence_class: OBSERVED
confidence: HIGH
source_refs: [supplied evidence, CANONICAL/REDIRECT references in inventory]
google_basis: GOOGLE_CONSISTENT
google_reference: https://developers.google.com/search/docs/crawling-indexing/301-redirects
```
**Evidence:** supplied inventory references a legacy `/education/painting-method-on-fabric-or-leather-shoes/` URL, while the current lesson URL is 200/self-canonical; complete chain and legacy status are not independently available. **Recommendation:** INITIAL — verify source, redirect chain and canonical mapping before any migration action. **Acceptance criteria:** direct, relevant mapping or explicit blocker; no inferred metric transfer.

Family reference: SYS-011; legacy verification also relates to SYS-003.",OBSERVED,P2,PAGE,CONFIRMED,,pages/education/WP-32844.md
WP-32845,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/combining-painting-and-embroidery-on-fabric/,WP-32845-F001,Lesson image ALT coverage gap,"#### WP-32845-F001 — Lesson image ALT coverage gap
```yaml
severity: P2
scope: PAGE
status: CONFIRMED
evidence_class: MEASURED
confidence: HIGH
source_refs: [supplied evidence, GSC:Pages.csv:228]
google_basis: GOOGLE_RECOMMENDED
google_reference: https://developers.google.com/search/docs/appearance/google-images
```
**Evidence:** 3 of 5 images lack ALT; visible instructional content is present in initial HTML. **Recommendation:** INITIAL — review image roles and assign descriptive ALT only when useful. **Acceptance criteria:** image-by-image evidence; decorative images remain empty ALT.",MEASURED,P2,PAGE,CONFIRMED,,pages/education/WP-32845.md
WP-32845,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/combining-painting-and-embroidery-on-fabric/,WP-32845-F002,Structured-data evidence gap,"#### WP-32845-F002 — Structured-data evidence gap
```yaml
severity: P2
scope: PAGE
status: CONFIRMED
evidence_class: OBSERVED
confidence: MEDIUM
source_refs: [supplied evidence]
google_basis: GOOGLE_CONSISTENT
google_reference: https://developers.google.com/search/docs/appearance/structured-data/intro-structured-data
seo_owner_current: UNKNOWN_NEEDS_VERIFICATION
seo_owner_target: RANK_MATH if verified
rank_math_capability_checked: BLOCKED_BY_ACCESS
rank_math_path_or_reason_not_used: Production configuration unavailable.
```
**Evidence:** no parsed schema types. **Recommendation:** INITIAL — verify output and ownership before any schema decision; do not invent review/video facts. **Acceptance criteria:** validated schema inventory and visible consistency.

Family reference: SYS-011; broader schema gap: SYS-004.",OBSERVED,P2,PAGE,CONFIRMED,,pages/education/WP-32845.md
WP-32846,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/painting-on-a-dry-background/,WP-32846-F001,Lesson image ALT coverage gap,"#### WP-32846-F001 — Lesson image ALT coverage gap
```yaml
severity: P2
scope: PAGE
status: CONFIRMED
evidence_class: MEASURED
confidence: HIGH
source_refs: [supplied evidence, GSC:Pages.csv:199]
google_basis: GOOGLE_RECOMMENDED
google_reference: https://developers.google.com/search/docs/appearance/google-images
```
**Evidence:** 5 of 7 images lack ALT. **Recommendation:** INITIAL — classify image roles and add descriptive ALT only to informative images. **Acceptance criteria:** per-image decision, no invented facts.",MEASURED,P2,PAGE,CONFIRMED,,pages/education/WP-32846.md
WP-32846,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/painting-on-a-dry-background/,WP-32846-F002,Structured-data evidence gap,"#### WP-32846-F002 — Structured-data evidence gap
```yaml
severity: P2
scope: PAGE
status: CONFIRMED
evidence_class: OBSERVED
confidence: MEDIUM
source_refs: [supplied evidence]
google_basis: GOOGLE_CONSISTENT
google_reference: https://developers.google.com/search/docs/appearance/structured-data/intro-structured-data
```
**Evidence:** no parsed schema types. **Recommendation:** INITIAL — verify rendered/initial output and Rank Math ownership before any schema work. **Acceptance criteria:** validated inventory and visible/schema consistency.

Family reference: SYS-011; broader schema gap: SYS-004.",OBSERVED,P2,PAGE,CONFIRMED,,pages/education/WP-32846.md
WP-32847,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/stencil-printing-method-with-wreath/,WP-32847-F001,Lesson image ALT coverage gap,"#### WP-32847-F001 — Lesson image ALT coverage gap
```yaml
severity: P2
scope: PAGE
status: CONFIRMED
evidence_class: MEASURED
confidence: HIGH
source_refs: [supplied evidence, GSC:Pages.csv:262]
google_basis: GOOGLE_RECOMMENDED
google_reference: https://developers.google.com/search/docs/appearance/google-images
```
**Evidence:** 7 of 9 images lack ALT. **Recommendation:** INITIAL — review image roles and add ALT only when informative. **Acceptance criteria:** per-image evidence; no keyword stuffing.",MEASURED,P2,PAGE,CONFIRMED,,pages/education/WP-32847.md
WP-32847,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/stencil-printing-method-with-wreath/,WP-32847-F002,Structured-data evidence gap,"#### WP-32847-F002 — Structured-data evidence gap
```yaml
severity: P2
scope: PAGE
status: CONFIRMED
evidence_class: OBSERVED
confidence: MEDIUM
source_refs: [supplied evidence]
google_basis: GOOGLE_CONSISTENT
google_reference: https://developers.google.com/search/docs/appearance/structured-data/intro-structured-data
```
**Evidence:** no parsed schema types. **Recommendation:** INITIAL — verify output and Rank Math owner before considering schema. **Acceptance criteria:** validated inventory and consistency.

Family reference: SYS-011; broader schema gap: SYS-004.",OBSERVED,P2,PAGE,CONFIRMED,,pages/education/WP-32847.md
WP-32848,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/working-with-the-wreath-and-its-glue/,WP-32848-F001,Lesson image ALT coverage gap,"#### WP-32848-F001 — Lesson image ALT coverage gap
```yaml
severity: P2
scope: PAGE
status: CONFIRMED
evidence_class: MEASURED
confidence: HIGH
source_refs: [supplied evidence, GSC:Pages.csv:160]
google_basis: GOOGLE_RECOMMENDED
google_reference: https://developers.google.com/search/docs/appearance/google-images
```
**Evidence:** 3 of 13 images lack ALT. **Recommendation:** INITIAL — classify image roles and add descriptive ALT only where informative. **Acceptance criteria:** image-by-image review without invented descriptions.",MEASURED,P2,PAGE,CONFIRMED,,pages/education/WP-32848.md
WP-32848,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/working-with-the-wreath-and-its-glue/,WP-32848-F002,Structured-data evidence gap,"#### WP-32848-F002 — Structured-data evidence gap
```yaml
severity: P2
scope: PAGE
status: CONFIRMED
evidence_class: OBSERVED
confidence: MEDIUM
source_refs: [supplied evidence]
google_basis: GOOGLE_CONSISTENT
google_reference: https://developers.google.com/search/docs/appearance/structured-data/intro-structured-data
```
**Evidence:** no parsed schema types. **Recommendation:** INITIAL — verify output and Rank Math ownership first. **Acceptance criteria:** validated schema inventory and visible consistency.

Family reference: SYS-011; broader schema gap: SYS-004.",OBSERVED,P2,PAGE,CONFIRMED,,pages/education/WP-32848.md
